"","V1","V2","V3","V4","V5","V6"
"239","Old Dominion","Appalachian State","-49","4","",""
"240","Eastern Michigan","Army","-22","4","",""
"241","Baylor","Rice","53","4","",""
"242","Boston College","Northern Illinois","3","4","",""
"243","Purdue","Bowling Green State","-7","4","",""
"244","Washington","California","-6","4"," A -5 H -6 A 17 H -11 A -45"," H -6 A 16 A 13 A 6 H 30"
"245","Colorado","Nicholls State","48","4","",""
"246","Texas-San Antonio","Colorado State","-2","4","",""
"247","Duke","Georgia Tech","14","4"," A -30 A -2 H -3 A 35 H -18 A 8"," H 55 H -2 A 17 H -7 H -3 A 6"
"248","East Carolina","Virginia Tech","7","4","",""
"249","Florida","Tennessee","1","4"," A -5 A -18 A -10"," A -31 A -11 H 3"
"250","Charlotte","Florida Atlantic","-10","4"," A 59 H -24 A 17"," H -7 H -16 H 14"
"251","Georgia","Southern","42","4","",""
"252","Idaho","Georgia Southern","-24","4"," A -3 H 14 A 7 A 7 H -27"," A -35 A -20 H 30 H 38 A 18"
"253","Houston","Texas State","45","4","",""
"254","Illinois","Middle Tennessee State","2","4","",""
"255","Wake Forest","Indiana","-7","4","",""
"256","Iowa","North Texas","46","4","",""
"257","Southern Methodist","James Madison","-3","4","",""
"258","Kentucky","Missouri","8","4"," A -4 H -5 A 26 H -31 A 24 A 4"," H 14 H -18 H -18 H -11 A 3 A 7"
"259","Syracuse","Louisiana State","-10","4","",""
"260","Louisiana Tech","Florida International","10","4"," H 29 A -2"," A 8 H 40"
"261","Louisville","Samford","42","4","",""
"262","Kent State","Marshall","-7","4"," A 27"," A 11"
"263","Michigan","Brigham Young","31","4","",""
"264","Michigan State","Central Michigan","20","4"," A -13"," A 2"
"265","Minnesota","Ohio","3","4"," H 3"," H 27"
"266","Mississippi","Vanderbilt","11","4"," A 28 H 20"," A 2 H -25"
"267","Auburn","Mississippi State","-8","4"," A 24 A -3 A 8 A -16"," H -2 H 26 A -1 A 13"
"268","Connecticut","Navy","-10","4"," H -8 H 18 A -4"," H 12 H 24 H 17"
"269","Nebraska","Southern Mississippi","8","4","",""
"270","Buffalo","Nevada","-3","4","",""
"271","Nevada-Las Vegas","Idaho State","72","4","",""
"272","Wyoming","New Mexico","-10","4"," H 7 A 20 A 31 H -19"," A 18 A -7 H 1 H -7"
"273","North Carolina","Delaware","27","4","",""
"274","South Alabama","North Carolina State","-50","4"," A -6"," H 28"
"275","Northwestern","Ball State","5","4","",""
"276","Notre Dame","Massachusetts","35","4"," A -4"," H -2"
"277","Ohio State","Western Michigan","26","4"," H 7 H -3"," A 8 H -13"
"278","Texas","Oklahoma State","-3","4"," A 43 H 14 A 24 H 39 A 18 H -3"," H 20 H 2 A -4 H 48 A -7 A -17"
"279","Penn State","San Diego State","16","4","",""
"280","Rutgers","Kansas","13","4","",""
"281","San Jose State","Fresno State","26","4"," A 21 A -6 H -23 H -1 A 3 A -19"," A 28 H 3 A 14 A 42 H -14 A -28"
"282","South Carolina","Central Florida","17","4","",""
"283","Arizona State","Southern California","-28","4"," H 25 A 16 H -6 H 10 H 15"," A -3 H 18 A 20 H -5 H 8"
"284","0","0","0","0","0","0"
"285","Texas Tech","Texas Christian","-3","4"," H 35 A -10 A 36 H -17 A 5 H 15"," A -24 H 6 A 1 A 20 H 30 A -7"
"286","Texas-El Paso","Incarnate Word","10","4","",""
"287","Toledo","Arkansas State","30","4","",""
"288","Arizona","UCLA","-26","4"," A 38 H 37 A -7 H -3 H 7"," A 21 A -41 H 4 H -4 A -8"
"289","Oregon","Utah","-42","4"," A -6 A -6 H 16 H 20"," A -11 H 16 H 6 A 18"
"290","West Virginia","Maryland","39","4","",""
"291","Western Kentucky","Miami (OH)","42","4","",""
"292","Wisconsin","Hawaii","28","4","",""
"293","0","0","0","0","0","0"
"294","Cincinnati","Miami (FL)","11","5","",""
"295","Brigham Young","Connecticut","17","5"," H 7 H 14"," H 18 A 24"
"296","South Florida","Memphis","-7","5"," A 12 H 21 H 38"," H -25 A 19 H 7"
"297","Charlotte","Temple","-34","5","",""
"298","Georgia","Alabama","-28","5"," H 37 A 7"," H 34 H 5"
"299","Appalachian State","Wyoming","18","5","",""
"300","UCLA","Arizona State","-15","5"," A -26 H 4 H -4 A -8"," H 15 H 25 A 14 A 16"
"301","Tennessee","Arkansas","-4","5"," A 5"," A 13"
"302","Arkansas State","Idaho","14","5"," A 49 A -18 A -13 A -38 A -24"," A 50 A 7 H -27 H 14 A 7"
"303","Auburn","San Jose State","14","5","",""
"304","0","0","0","0","0","0"
"305","Boise State","Hawaii","55","5"," A -28 H -7 H -7"," A 20 A 1 H -51"
"306","Buffalo","Bowling Green State","-6","5"," H 24 A -1 A 21"," H 38 A -48 H 49"
"307","California","Washington State","6","5"," A 16 A 16 H 30 A 13"," A -4 A -7 H 21 H -2"
"308","Central Michigan","Northern Illinois","10","5"," A 2 H 37 A -2 H -5"," H 8 A -11 H 18 A -5"
"309","Clemson","Notre Dame","2","5"," H 19 H 20"," H 8 H 21"
"310","Duke","Boston College","2","5"," A -2"," H -16"
"311","Southern Methodist","East Carolina","-26","5"," A 24 H -9 H -20 A 41"," H -5 H 13 H -10 A 24"
"312","Florida","Mississippi","28","5"," H 48 A 7 H 2"," H 49 H 21 H 11"
"313","Wake Forest","Florida State","-8","5"," A 13 A -3 H -18 H -1 A 20"," H 24 A -14 H 17 H 20 A 10"
"314","Louisiana-Monroe","Georgia Southern","-20","5"," A 37 H -45 A 14 A 37 A 13"," A 6 A 18 A -24 A -35 H 24"
"315","Tulsa","Houston","-14","5"," H -24 A -9 H 15 A 11 H -23"," H 1 H 21 A -49 H 3 H 21"
"316","Illinois","Nebraska","1","5"," H -11 A -34"," H -2 A 10"
"317","Wisconsin","Iowa","-4","5"," H 17 A -11 A -7 H -6"," H 20 H 9 H 16 A -30"
"318","Iowa State","Kansas","25","5"," A 35 H -24 A 18 H 24 A 36 H -4"," H -10 A 6 H -59 A 39 H -55 A 48"
"319","Kent State","Miami (OH)","6","5"," H -1 A 27"," H -5 A 31"
"320","Kentucky","Eastern Kentucky","7","5","",""
"321","Georgia State","Liberty","-8","5","",""
"322","Louisiana State","Eastern Michigan","22","5","",""
"323","Louisiana Tech","Louisiana-Lafayette","29","5","",""
"324","North Carolina State","Louisville","-7","5"," A -18 H -15 A -16 A 17 H 13"," A -1 H -3 H 3 A 20 H 24"
"325","Marshall","Old Dominion","20","5"," H 38 H 21 A -24 H 52"," H 14 A 25 H 3 A 29"
"326","Massachusetts","Florida International","10","5","",""
"327","Maryland","Michigan","-28","5"," A 17 H -19"," H -4 A -7"
"328","Michigan State","Purdue","3","5"," A 1"," H 10"
"329","Missouri","South Carolina","14","5"," A 8 H -18 A 3 A 7 H -11"," H -4 H -10 A 32 H 9 A 3"
"330","Navy","Air Force","22","5","",""
"331","Nevada","Nevada-Las Vegas","-6","5"," H 10 A -14 H 3"," H 20 A 3 H -6"
"332","New Mexico","New Mexico State","9","5","",""
"333","Georgia Tech","North Carolina","-7","5"," A 14 H -3 A 6 H -2 A 17"," H 35 A -7 H 13 A -3 H 38"
"334","Northwestern","Minnesota","27","5"," A 38 H -30 A -2 H 7"," H -3 A 5 H -23 A -28"
"335","Akron","Ohio","-2","5"," A 49 A -9 H 21"," A 38 H 31 A 24"
"336","Indiana","Ohio State","-7","5"," A 22 H -3 A 26 A -19"," H 28 A -42 H -3 H 21"
"337","Oklahoma","West Virginia","20","5"," H 36 A -55 H 36 A -10 H 1"," H 5 A -49 H 24 A 24 A 30"
"338","Oklahoma State","Kansas State","2","5"," H 55 A -3 H 48 A -17 H 20 A -4 H -10"," A -27 A 14 A -31 A 15 H -7 H 3 H -7"
"339","Colorado","Oregon","-17","5"," A 25 H -32 H -3 A 24"," A -6 A -2 H 20 H -7"
"340","Penn State","Army","6","5","",""
"341","Virginia Tech","Pittsburgh","-4","5"," H -2 A -2 H -3"," A -18 A -3 H -7"
"342","San Diego State","Fresno State","14","5"," A -14 A -23 H 34 A -38 H 17"," A -28 A 26 H -42 H 3 H -14"
"343","Troy","South Alabama","-6","5"," A 28 H -3 H -35 A 10"," H -50 H 7 A 38 A 14"
"344","Southern Mississippi","North Texas","35","5"," A 21 H 22 A -55 A -34"," A 17 H 7 H -14 A 43"
"345","Stanford","Arizona","38","5"," A -10 A -18 H 21 H 17 A -2 A -32"," A 8 H 37 H -26 A 46 H -3 A -7"
"346","Texas A&amp;M","Mississippi State","13","5"," H -18 H -16"," H -25 A -8"
"347","Texas Christian","Texas","43","5"," A -3 A -7 A -24 H 30 A 20 H 6"," H -3 H 14 A 24 A 18 H -3 H 39"
"348","Texas-El Paso","Texas-San Antonio","-19","5"," A 21 H 3 A 10 H -2"," A 22 H 10 H -5 H -3"
"349","Ball State","Toledo","-14","5"," A -11 A 18 H -2 H 10"," H 43 H -5 A -5 A -16"
"350","Tulane","Central Florida","14","5"," A 39 H -35 H -4"," A 14 H -49 H -27"
"351","Utah State","Colorado State","15","5"," H 26 A 34 H 31 A 1 A 7"," H -31 H -24 A -19 A -7 H 15"
"352","Middle Tennessee State","Vanderbilt","-4","5"," A 30"," H -2"
"353","Rice","Western Kentucky","-39","5"," A -14 A -1 H -25"," A -27 H 16 H 3"
"354","0","0","0","0","0","0"
"355","Houston","Southern Methodist","21","6"," A -14 A -35 H 21"," H -9 H 28 A 41"
"356","Southern California","Washington","-5","6"," H -10 A -28 H 18 A -6 H 8 A 20"," A 17 A 10 H -11 H -6 H 46 H -6"
"357","Marshall","Southern Mississippi","21","6"," H 20 H 17 A -24"," H 25 H 35 A -34"
"358","Virginia Tech","North Carolina State","15","6"," A -16"," A -16"
"359","Air Force","Wyoming","14","6"," A 15 H 7 A -7 A 12"," H -19 A 31 A 20 H -10"
"360","Eastern Michigan","Akron","-26","6"," A 15 H -11"," A -9 A -4"
"361","Alabama","Arkansas","13","6"," H -6 H 5 H 14 A -25"," A -1 A -4 A -17 H -1"
"362","Georgia State","Appalachian State","-34","6"," A 14 H -2 H 10"," H -13 H 21 H 3"
"363","Arizona","Oregon State","37","6"," H -26 A 38 A -7 H -3 A 46 H 7"," H -41 H -18 H -4 A 21 H -45 A 15"
"364","Arizona State","Colorado","25","6"," H -28 A -15 H -6 A 14 H 15"," H -3 A 4 H -17 A 24 H -7"
"365","Kansas","Baylor","-59","6"," A 25 A 48 H -55 A 6 H -49"," H 18 A -10 H -10 A 7 H 24"
"366","Colorado State","Boise State","-31","6"," A 15 H 15 A -19 H 14 A -7"," A 26 H -7 H 20 A -28 H -7"
"367","Bowling Green State","Massachusetts","24","6"," H 49 A -48 H -16"," H -4 H -5 H -16"
"368","Brigham Young","East Carolina","7","6"," H 17"," A 18"
"369","Clemson","Georgia Tech","19","6"," H 2 A -58 H 10"," A 8 A 17 H 6"
"370","Central Florida","Connecticut","-27","6"," A 14 H -49 A 45 H -37"," A -4 H 3 A 24 H 18"
"371","Army","Duke","-41","6"," H -3"," A -30"
"372","Missouri","Florida","-18","6"," A 8 H 14 A 7 H -11"," A -5 A -10 H 2 H 1"
"373","Florida International","Texas-El Paso","40","6"," A 10 H 29 A 14"," H -2 A 10 H 10"
"374","Florida State","Miami (FL)","5","6"," A 6 A 10"," H 17 H -58"
"375","Iowa","Illinois","9","6"," A -4 H 20"," H -11 A -34"
"376","South Carolina","Louisiana State","-21","6"," H -10"," H 7"
"377","Texas-San Antonio","Louisiana Tech","-3","6"," H -27 A -19 A 7 H 10"," A 6 A -2 H 43 A -25"
"378","Louisiana-Lafayette","Texas State","22","6"," H 6 A -2 A 7 H -3"," H 13 H -22 H 18 H -10"
"379","Michigan","Northwestern","38","6"," A -3 A -12"," H 27 H 2"
"380","Rutgers","Michigan State","-7","6"," A -3 H -42 A 33 H -17"," H 26 A -3 A -4 A 1"
"381","Purdue","Minnesota","-28","6"," H 10 H -34 A 7 A 20"," H -23 H 9 A 27 A 5"
"382","Mississippi","New Mexico State","49","6"," A 28"," A 48"
"383","Mississippi State","Troy","28","6","",""
"384","Nevada","New Mexico","18","6"," A 7 H 10 H 3 A 4"," A -10 H 1 A 10 H 1"
"385","Northern Illinois","Ball State","18","6"," A 10 H 28 A -5 H 8"," H -2 A -11 H -14 A 47"
"386","Notre Dame","Navy","17","6","",""
"387","Ohio","Miami (OH)","31","6"," A -2 H -35 A 24 H 27"," H -9 A 22 H -5 A 6"
"388","Ohio State","Maryland","21","6"," A -7 H -3"," H -19 A 17"
"389","West Virginia","Oklahoma State","-7","6"," A 24 A 30 H 5 H 18 A -49 H 24"," H -10 H 20 A -17 A -3 H 48 A -4"
"390","Penn State","Indiana","22","6"," H 25 A 28 H -12"," H -3 H -7 H -7"
"391","Pittsburgh","Virginia","7","6"," A -3 A -3 H -7 H -12 A -18 H 11"," H 6 H 6 A 13 H -7 H 8 A 7"
"392","North Texas","Portland State","-59","6","",""
"393","Florida Atlantic","Rice","-1","6"," A 10 A 16"," A 3 H -39"
"394","Hawaii","San Diego State","-14","6"," A 10 A 20 H -28 H -19"," H 17 A -38 H 14 A -23"
"395","Nevada-Las Vegas","San Jose State","-6","6"," A -6 A 3 H 20 H -38"," A 3 H 26 A -19 H -23"
"396","South Florida","Syracuse","21","6"," A 20"," A 24"
"397","Temple","Tulane","39","6"," H 14 A -20 H 19 H 24"," H 14 A 28 A 28 H -4"
"398","Tennessee","Georgia","7","6"," A 5 A -31 H 3 A -11"," H -28 H 24 H 32 H 3"
"399","0","0","0","0","0","0"
"400","Kansas State","Texas Christian","-7","6"," A 2 H -55 A 14 A 15 H 3 A -31"," A 20 A 1 H 43 A -3 A -24 H 6"
"401","Texas Tech","Iowa State","35","6"," H -3 A -10 A 36 H -17 H 15"," H -24 H 25 A 36 H -4 A 3"
"402","Toledo","Kent State","31","6"," A -16 A -5 A -16"," A -5 H -13 H -48"
"403","Tulsa","Louisiana-Monroe","10","6","",""
"404","Utah","California","6","6"," A -42 A 18 H 15 A -11 H -8"," A 16 H -6 H 30 A -6 A 16"
"405","Fresno State","Utah State","-42","6"," H -21 A 14 A 28 H -14"," A 10 A 34 A 7 H 4"
"406","Boston College","Wake Forest","-3","6"," H -14 A 17 A 3 H -16"," H -8 A 20 H -1 H -18"
"407","Oregon","Washington State","-7","6"," A -17 A -6 H 16 A -2"," H 24 H 14 A 6 H -2"
"408","Western Kentucky","Middle Tennessee State","30","6"," A -2 H 3 A -27 H 16 A -56 H 21"," H -4 A 29 H 34 A -7 H 8 H 3"
"409","Western Michigan","Central Michigan","2","6"," H -13 H 47 A 8"," A 20 A -2 H 10"
"410","Nebraska","Wisconsin","-2","6"," A 1 H -2 A 10 A -17"," A -11 H -6 H 17 H 38"
"411","0","0","0","0","0","0"
"412","South Alabama","Arkansas State","-18","7"," H 7 H 7 A 14"," H 14 H 10 H 14"
"413","Kentucky","Auburn","-3","7"," A 26 A 24"," H -8 H -7"
"414","Stanford","UCLA","21","7"," A -18 H 38 A -2 A -32 H 13"," A -41 A -26 H -4 H 4 H 16"
