"","V1","V2","V3","V4","V5","V6"
"216","Auburn","South Carolina","8","4"," A -3 H 22 H 18"," A 3 H -21 H 11"
"217","Rice","Baylor","-17","4","",""
"218","Boise State","Oregon State","13","4","",""
"219","Colorado State","Idaho","2","4"," A 45 H 33"," H -46 H 23"
"220","Connecticut","Buffalo","24","4"," A 14"," H -42"
"221","Florida","Kentucky","34","4"," H -3 A -41 H -22"," A 7 H 18 H 3"
"222","Florida State","Wake Forest","31","4"," H 5 A 4 H 3 A -14"," H -10 A 35 H -20 A 48"
"223","Hawaii","Charleston Southern","59","4","",""
"224","Houston","Tulane","19","4"," H 30 A 3 A -25 H -7 H -3 A 18"," A -10 H 5 H -14 H -47 A 28 H -16"
"225","Indiana","Akron","15","4","",""
"226","Iowa","Ball State","45","4","",""
"227","Iowa State","Northern Iowa","27","4","",""
"228","Kansas","New Mexico State","26","4","",""
"229","Kansas State","Central Florida","4","4","",""
"230","Louisiana State","West Virginia","6","4","",""
"231","Louisiana-Monroe","Southeastern Louisiana","1","4","",""
"232","Marshall","Ohio","1","4"," A 38 A 16"," A 36 H 24"
"233","Maryland","Florida International","14","4","",""
"234","Michigan","Bowling Green State","44","4","",""
"235","Michigan State","Northern Colorado","38","4","",""
"236","Louisiana-Lafayette","Middle Tennessee State","-20","4"," H 7 A -1 A 7 H -33 A 1"," A 27 H -6 H -29 A -1 H 24"
"237","Mississippi","Fresno State","17","4","",""
"238","Mississippi State","Georgia","12","4"," H -3 H 7 H -7"," A 18 A -13 H -7"
"239","Missouri","Miami (OH)","38","4","",""
"240","Nebraska","South Dakota State","14","4","",""
"241","Brigham Young","Nevada","-14","4"," A 15 H 48 A -39"," H 14 A -18 H 45"
"242","Nevada-Las Vegas","New Mexico","35","4"," A 28 A 33 A 48 H 26 H -15 A 34"," H -42 A 24 A 33 H 3 A 25 H -10"
"243","Rutgers","North Carolina","-4","4","",""
"244","Georgia Tech","North Carolina State","-17","4"," A -6 A -4 A 14 A 7"," A -4 H 35 A 1 H -11"
"245","Florida Atlantic","North Texas","-4","4"," A 3 A 21 H 12 A -1 H 1 A 24"," A 12 H -5 H -24 A -27 H -1 A -6"
"246","Minnesota","Northern Illinois","-11","4"," A -4"," A 6"
"247","Northwestern","Central Michigan","5","4","",""
"248","Ohio State","Eastern Michigan","53","4"," H 36"," H -13"
"249","0","0","0","0","0","0"
"250","Arizona State","Oregon","-11","4"," H 45 A -10 A 33 H 42 A 1 H -4 H 21"," H 69 H 37 A -2 A -20 A -21 H 21 H 47"
"251","Penn State","Temple","9","4"," H 24"," A -18"
"252","San Diego State","Utah State","34","4"," A -20 A 3"," H 5 H 15"
"253","South Florida","Western Kentucky","12","4"," H 28"," H -1"
"254","Washington State","Southern California","-34","4"," H -20 H -17 A 10 A 42 H -7 A -17"," H -21 A -3 A 2 H 1 H 34 A 29"
"255","Louisiana Tech","Southern Mississippi","-1","4","",""
"256","Notre Dame","Stanford","-23","4","",""
"257","Syracuse","Colgate","35","4","",""
"258","Tennessee","Alabama-Birmingham","3","4"," A -36"," H 16"
"259","Texas-El Paso","Memphis","3","4"," A 30 A 15 A 4"," H -39 A 16 A 15"
"260","Purdue","Toledo","-11","4"," H 11"," H 7"
"261","Troy","Arkansas State","7","4"," A -29 H 7 A 14 A -6 H 14"," H 27 A 7 H 14 A -5 H -1"
"262","Tulsa","Central Arkansas","27","4","",""
"263","Texas","UCLA","-22","4"," A 25"," A 9"
"264","Utah","San Jose State","53","4","",""
"265","Virginia","Virginia Military Institute","41","4","",""
"266","Boston College","Virginia Tech","-19","4"," A 27 A -10 A -5"," A -11 H 31 H 37"
"267","Wisconsin","Austin Peay","67","4","",""
"268","0","0","0","0","0","0"
"269","Oklahoma State","Texas A&amp;M","3","5"," A -17 H -10 H 27 A -34"," H 18 H 3 A -12 A -35"
"270","Utah State","Brigham Young","15","5"," A 34 A 14"," H 3 H -14"
"271","Air Force","Navy","8","5","",""
"272","Alabama","Florida","25","5"," A 14 A -31 A 3 H 20"," H -22 A -14 H -4 H -3"
"273","Auburn","Louisiana-Monroe","49","5"," H 26 H 7"," A 14 A 51"
"274","Central Michigan","Ball State","-14","5"," A -38 H 4"," H -3 H -29"
"275","Baylor","Kansas","48","5"," A -6 H 5 H -12"," H 7 H -52 H -35"
"276","New Mexico State","Boise State","-59","5"," A 23 A 23 H 2 H -21 A 46"," H 51 A -38 A -48 H 29 A 3"
"277","Bowling Green State","Buffalo","-2","5"," A 24 A 1 H -3"," A 17 H -42 H -12"
"278","San Jose State","California-Davis","-1","5","",""
"279","Colorado","Georgia","2","5","",""
"280","Connecticut","Vanderbilt","19","5","",""
"281","Virginia","Florida State","-20","5"," H -34 H 5 H -19 A 4"," H -2 A -28 A -14 H 5"
"282","Fresno State","Cal Poly","21","5","",""
"283","Wake Forest","Georgia Tech","-4","5"," H 6 A 31 A 35 H -20"," H 10 A 7 H -17 A 14"
"284","Hawaii","Louisiana Tech","20","5"," A -22 A -38 H 35 A 35 H 34 A -35"," H -6 H 18 H 13 A 29 A -7 A -21"
"285","Western Michigan","Idaho","-20","5","",""
"286","Iowa","Penn State","21","5"," A -10 A 4 H -3"," H 10 H 14 A 24"
"287","Iowa State","Texas Tech","14","5"," A 52 A -7 A 20"," A 38 H -10 A -3"
"288","Louisiana State","Tennessee","2","5"," A -24 A -4 H 3"," A -14 H -14 H -31"
"289","North Texas","Louisiana-Lafayette","-1","5"," A -4 H -5 H -24 A -27 H -6 A -6"," A 1 H 7 H -21 H -33 A 7 H -20"
"290","Arkansas State","Louisville","-10","5","",""
"291","Maryland","Duke","5","5"," A -3 H 48 A 6 A -19"," H -5 A 6 H -15 H 7"
"292","Clemson","Miami (FL)","-9","5"," A 5 H 24 H 14 A 3"," H 23 H 6 A -25 H -28"
"293","Miami (OH)","Kent State","6","5"," A -3 A -5"," A -24 H 11"
"294","Indiana","Michigan","-7","5"," A 30 H -5 A 63"," H 2 H -10 H -20"
"295","Michigan State","Wisconsin","10","5"," A -17 A 31 H 23 H 4"," A -20 A -1 H 18 A -21"
"296","Mississippi","Kentucky","7","5"," H -14 H -20"," H 18 H -3"
"297","Mississippi State","Alcorn State","33","5","",""
"298","Nevada-Las Vegas","Nevada","-18","5"," A 23 A 33 A 48"," A -46 H 45 A -14"
"299","North Carolina","East Carolina","25","5"," H -16 H -4"," A 22 H 6"
"300","Akron","Northern Illinois","-36","5"," H -46 A 30 A 7"," A -7 H 14 A -38"
"301","Minnesota","Northwestern","-1","5"," A 11 H -12 A 23"," H -3 A 14 H -8"
"302","Boston College","Notre Dame","-18","5","",""
"303","Eastern Michigan","Ohio","-13","5"," A 7 A 53 H -35 A -4"," A -21 A 36 H -7 H 17"
"304","Illinois","Ohio State","-11","5"," A -20 H 30 H 34 H -4"," H 24 H 28 H 49 A -42"
"305","0","0","0","0","0","0"
"306","Oregon","Stanford","21","5"," A -11 A -20 H 47 A -21 H 37 A -2 H 19"," A -4 H 10 A -35 H 2 A -41 A -34 H 25"
"307","Oregon State","Arizona State","3","5"," A 1 H 28 A 3 H -17 H 29 A 38"," A -10 A 33 H 21 H 42 A 1 H -4"
"308","Pittsburgh","Florida International","27","5"," H 20"," H -5"
"309","South Florida","Florida Atlantic","28","5"," H 12"," A -1"
"310","Rice","Southern Methodist","-11","5"," A 20 H 3 A 37 A 5"," A 14 H -25 H 3 A -14"
"311","Southern Mississippi","Marshall","25","5"," H -1 A -22 H -1 A -10"," A 27 H 15 A -14 H -21"
"312","Army","Temple","-7","5","",""
"313","Colorado State","Texas Christian","-27","5"," A 22 H 33 A 53 A 5 H -39"," H 31 A -42 A -40 H 5 H 28"
"314","New Mexico","Texas-El Paso","-18","5"," A 2"," H 32"
"315","Rutgers","Tulane","-3","5","",""
"316","Memphis","Tulsa","-41","5"," A 22 A 3 H -39"," A 2 H 3 A -3"
"317","UCLA","Washington State","14","5"," H -35 A 28 A 47 H -8 H 3 A 21"," A 10 H -7 H -20 H -17 A -17 A 42"
"318","North Carolina State","Virginia Tech","-11","5"," A -17 H 27 A 6 H 35 A -4"," H 7 A -19 H 22 H 31 A -16"
"319","Southern California","Washington","-1","5"," A 2 H 34 H -21 H 1 A -3 A 29"," H -41 A -3 A 37 H -10 A 30 H 1"
"320","Toledo","Wyoming","-5","5"," A 43"," H -45"
"321","0","0","0","0","0","0"
"322","Middle Tennessee State","Troy","-29","6"," A -20 H 28 A 27 H -6 A -1"," H 7 A 14 H 7 A -6 H 14"
"323","Central Florida","Alabama-Birmingham","35","6"," A -21 H 14 H -10"," H -14 H -12 A -1"
"324","Kansas State","Nebraska","-35","6"," A -52 H -10 H 25 A 10"," H 17 A -10 H -7 H 14"
"325","Louisiana-Lafayette","Oklahoma State","-26","6"," A 7"," H 3"
"326","Rutgers","Connecticut","3","6"," A 20 H -3 A 31 H -27"," H 2 A -17 H 21 A 26"
"327","Air Force","Colorado State","22","6"," H 21 A 2 A 31 H -5 H 25"," H -39 A 5 H -27 A 53 H 24"
"328","Washington","Arizona State","-10","6"," A -1 H 1 H -41 A 37 H 17 A -3"," A 1 A 3 H -4 H -11 H 21 A 33"
"329","0","0","0","0","0","0"
"330","North Texas","Arkansas State","-5","6"," A -4 H -1 A -27 H -6 A -6 A 12"," H 21 A 7 H -1 A 7 H 27 H 14"
"331","Tulane","Army","-18","6","",""
"332","Kentucky","Auburn","-3","6"," A 7 H 3 H -13 A 7"," A -20 H 8 H 18 A -3"
"333","Boise State","Toledo","43","6"," A -45"," H -5"
"334","Brigham Young","San Diego State","3","6"," A 21 A 15 A 28 H 5 A -39 H 33"," H 2 H 34 A 5 A -10 H 5 A -10"
"335","California","UCLA","28","6"," A 1 H 33 A 28 A -7 H -2 H -34"," H -8 A 21 H 3 H 14 A 47 H -35"
"336","Cincinnati","Miami (OH)","42","6","",""
"337","Southern Mississippi","East Carolina","-1","6"," H 25 A -22 H -1 A -10"," H 27 H 22 A -12 A 14"
"338","Florida International","Western Kentucky","7","6"," A -24 A 12 H 7 A -21 H 7"," H -27 H -1 H -5 A -33 A -1"
"339","Miami (FL)","Florida State","-28","6"," A -9 H 23 A 5 H 6"," H 3 H -2 A -20 A -14"
"340","Georgia","Tennessee","27","6"," A 11 H 43"," A 14 A -14"
"341","Georgia Tech","Virginia","12","6"," A -6 H -25 H 10"," H -34 H 5 A 7"
"342","Fresno State","Hawaii","-22","6"," A -17 H 23 A -15 A -6 H -1 A 51 H 3"," A -38 A -35 H 34 H 20 H 6 A 35 H 35"
"343","Penn State","Illinois","-20","6"," A -12 H 10 A 24"," H -4 A 2 H -11"
"344","Kent State","Akron","11","6"," A 6 H 19 H -18 A 35"," H -5 A 7 A 30 H -46"
"345","Florida","Louisiana State","-4","6"," A -14 A 25 H -3 A -41"," H 2 H 3 H 22 A -24"
"346","Louisiana Tech","Utah State","18","6"," A 20 H 13 H -6 A -21 A -7"," H -38 H -22 H -17 H 5 A -4"
"347","Louisiana-Monroe","Florida Atlantic","3","6"," A 14 A -5 A 28 A 7 H 12"," A 21 A -1 A 24 H 12 H -4"
"348","Louisville","Memphis","56","6","",""
"349","Michigan","Michigan State","-17","6"," A -4 H -10 H 2 A -11 H -20"," H 3 A 31 H 20 H 4 H 10"
"350","Houston","Mississippi State","-23","6"," A -39"," H 42"
"351","Missouri","Colorado","26","6"," H 9 A 7 H 10"," A 33 H -3 H 8"
"352","Wake Forest","Navy","-1","6"," H 6"," H -3"
"353","Nevada","San Jose State","22","6"," A 6 H 14 A -1 H 46 H 3"," A 34 H -4 H -15 A 2 H -48"
"354","New Mexico State","New Mexico","2","6"," H -20 A 32"," H -10 H -18"
"355","North Carolina","Clemson","5","6"," H -6 A 23 A -2 H -4"," H 14 H -9 A 3 H 1"
"356","North Carolina State","Boston College","27","6"," H -11 H 4 A 1 H 35"," H -19 A 5 H 6 A -10"
"357","Northern Illinois","Temple","14","6"," A -36 H 31 H 26"," H 30 A -42 H 3"
"358","Notre Dame","Pittsburgh","6","6"," H 25"," A 3"
"359","Ohio","Bowling Green State","24","6"," H -7 A 1 A -21 H 17 A -8"," A 19 H 16 H -3 H -2 A 1"
"360","Ohio State","Indiana","28","6"," A -11 A 13 A -3"," A 30 A 63 H -5"
"361","Washington State","Oregon","-20","6"," H -34 A 14 H -17 A 10 A 42 H -7"," A -21 H 47 H 19 H 21 A -11 A -2"
"362","Arizona","Oregon State","-2","6"," H 1 A -17 H 30 A -8 A 25 H -3"," H 28 H -17 A 1 A 3 A 38 H 29"
"363","Northwestern","Purdue","-3","6"," A -1 H -8"," H 11 A 4"
"364","South Carolina","Alabama","14","6"," H 14 H -21 A -22"," A -31 A -4 H 25"
"365","Southern Methodist","Tulsa","3","6"," A -11 H -25 A -14 A 14"," H 37 A -3 H 28 H 3"
"366","Stanford","Southern California","2","6"," A -23 A 21 H 10 A -41 H 25 A -4 A -34"," H -4 H -21 A -34 H -1 A -3 H 1 H 34"
"367","South Florida","Syracuse","-4","6"," A 14 A -8 H 1 A -3 H -7"," A -5 A -24 A -3 H -8 H -31"
"368","Texas Christian","Wyoming","45","6"," H 28 H 31 A -42 A -40 H 5"," A 5 H -6 A 26 H -24 H -10"
"369","0","0","0","0","0","0"
"370","Texas-El Paso","Rice","20","6"," A 30 H -10 H 14"," H 3 A 5 H -11"
"371","Iowa State","Utah","-41","6","",""
"372","Vanderbilt","Eastern Michigan","46","6","",""
"373","Virginia Tech","Central Michigan","24","6","",""
"374","West Virginia","Nevada-Las Vegas","39","6","",""
"375","Ball State","Western Michigan","-29","6"," A -14 H -3 A 7 A 19 H 7"," A 4 H 15 H -13 H 35 A -46"
"376","Wisconsin","Minnesota","18","6"," A 10 H 13 A -21"," A 23 H -42 A 11"
"377","0","0","0","0","0","0"
"378","Marshall","Central Florida","-21","7"," A 25 A 27 A -14"," H -10 H 14 H 35"
"379","Kansas","Kansas State","-52","7"," A 48 H 7 A 17"," A 5 A 8 H -35"
"380","West Virginia","South Florida","14","7"," H -5 H 27 A -7 A -25"," H -4 A -8 A -3 H -7"
"381","Louisville","Cincinnati","-8","7"," H 26 A -8 H -3 H -7"," A 21 H -24 H -8 A 27"
"382","Alabama","Mississippi","13","7"," A -4 A -31 A 3"," A 14 A 38 A 7"
"383","Alabama-Birmingham","Texas-El Paso","15","7"," A 21 H -14 H 16"," H 14 A 4 H 3"
"384","Washington State","Arizona","-17","7"," H -34 A 14 H -20 A 10 H -7 A -17"," H -3 A -8 A 19 A 25 H 1 H -2"
"385","Auburn","Arkansas","22","7"," H 8 A -20 H 18"," A -21 H 14 A -7"
"386","Colorado","Baylor","-6","7"," A 7 H 8"," H 48 H 5"
"387","San Jose State","Boise State","-48","7"," A 22 H -15 A 2 A 34 H -7"," A 3 H 51 A -59 H 35 H 29"
"388","Clemson","Maryland","24","7"," H -9 A 6 A 3 A -20"," A 6 A -3 H -14 H 48"
"389","Colorado State","Nevada-Las Vegas","33","7"," A 45 H 2 H -27 A 22 A 53 H 24 A 5 H -39"," H -18 A 23 H -42 H -15 A 28 H 35 A 34 A 48"
"390","East Carolina","North Carolina State","6","7"," A 22 A 25 A 14"," H -11 A -4 A -7"
"391","Ball State","Eastern Michigan","-3","7"," A -14 H -29 A 7 A -17"," H -38 A 15 H -35 A -4"
"392","North Texas","Florida International","-24","7"," A -4 H -1 H -5 A -27 H -6 A 12"," A 12 A -21 H 7 H 7 A -17 H 7"
"393","Florida State","Boston College","5","7"," H 31 A -20 A 4 H 3 A -14"," A -10 H 4 A 27 H 6 H -3"
"394","Fresno State","New Mexico State","23","7"," A -17 A -15 A -6 H -1 A 51 H 3"," A 5 H 2 H -21 A 46 H -59 A 23"
"395","Georgia","Vanderbilt","43","7"," A 11 H -7 H 27 A -13"," H -14 A 35 H -14 A 18"
"396","Georgia Tech","Middle Tennessee State","28","7","",""
